t,tau_V=0.1 C_vv(t),tau_V=0.1 stdv C_vv(t),tau_V=0.5 C_vv(t),tau_V=0.5 stdv C_vv(t),tau_V=1.0 C_vv(t),tau_V=1.0 stdv C_vv(t),tau_V=2.0 C_vv(t),tau_V=2.0 stdv C_vv(t),tau_V=5.0 C_vv(t),tau_V=5.0 stdv C_vv(t),tau_V=10.0 C_vv(t),tau_V=10.0 stdv C_vv(t),tau_V=20.0 C_vv(t),tau_V=20.0 stdv C_vv(t),tau_V=50.0 C_vv(t),tau_V=50.0 stdv C_vv(t),tau_V=100.0 C_vv(t),tau_V=100.0 stdv C_vv(t),tau_V=200.0 C_vv(t),tau_V=200.0 stdv C_vv(t),tau_V=500.0 C_vv(t),tau_V=500.0 stdv C_vv(t),tau_V=1000.0 C_vv(t),tau_V=1000.0 stdv C_vv(t)
43.5,-0.0004755618628221989,0.0029505188424879493,0.0011636919499408674,0.003111989187186816,-0.0019156385445971286,0.0023027159604678284,-0.0029801645559723857,0.0022270923679187896,-0.003840127253151967,0.0039714064742508446,-0.006724539824362591,0.0026127926662701155,0.010199917398481688,0.002891339837044778,0.11151255469001109,0.0022527708084684856,0.21259515511101115,0.007472084418437049,0.29551964640504574,0.007175902389135384,0.3851220968300588,0.007918425586402739,0.41987278941850814,0.008457175863836897
44.0,-0.0002183042420370454,0.0023950407132530722,-0.00045233533159396415,0.0032481325128865296,-0.000785108342144528,0.004149350388530242,-0.0024361519711112987,0.0021009902773817674,-0.004794726580244924,0.0031401595604051975,-0.00649866718558952,0.002754419608965378,0.00939886760222904,0.002783895440566253,0.10978382853840993,0.0030061159687863014,0.2103094859697976,0.007056642522588578,0.29317692314493093,0.007057480457619362,0.382349603156839,0.007835767420056053,0.41808064779190357,0.008263945945648853
44.5,0.00016973717019628937,0.0033210349479018027,-0.0005356867154162154,0.0036870292775942923,-0.0020210903155155635,0.002987625831453597,-0.0019949426543336814,0.0032964124429866854,-0.005200634441401215,0.0029763136568040287,-0.006307117436925501,0.00247622400574752,0.008984971323663434,0.0020854487772015663,0.1081450740627811,0.0030333517785868305,0.20845107047140027,0.00761774037931788,0.291412712229398,0.006480421648949523,0.3797837044452754,0.007417232909189119,0.41601872098630555,0.008560798427302804
45.0,-0.0004105519390200312,0.0015837316305567157,8.376138751923273e-5,0.002018968122013228,0.0010564096009259708,0.00456920281981003,-0.0018536592408108887,0.003020642614003237,-0.0044541723239963915,0.0029369993488179242,-0.0056004890906927365,0.0031513902208893207,0.008965797329165642,0.002657574129922996,0.10629911056277663,0.003100656196478681,0.2060198162193288,0.007392887205813368,0.28922932665564316,0.0064775118844400854,0.37726298503852207,0.00758805221149563,0.4139737226624378,0.00914086213425886
45.5,0.0012288408395928834,0.0026299386780753876,0.000500538661092958,0.002092673789486684,-0.00018873182940565243,0.003497436701245873,-0.001197638214570638,0.0018686874544011618,-0.005298426007660546,0.0027240391044371305,-0.0058104603202093945,0.0037497709952217717,0.009539913180347918,0.002543265424816417,0.10417298332160888,0.003424882087197009,0.20410023819925716,0.007521850722387195,0.2869037656880207,0.006781162559679706,0.3747543118695481,0.007464271409553416,0.41055715083625777,0.008858420620591447
46.0,1.1487744420354351e-5,0.002220910421565328,-0.0009326720655783808,0.002423886486030031,-0.000355481695427675,0.0024836290797231662,-0.002827933582987295,0.0021973032429373146,-0.004708345669130712,0.003544778443174608,-0.0056179174040503765,0.0039402451814799806,0.008840532203527884,0.002587009912768851,0.10281372362514116,0.0028646424268968565,0.20221524853798573,0.007202651515349883,0.2843924042523326,0.0069222329507092496,0.3734312675216364,0.007458149196770433,0.4086406486182575,0.00885875281903341
46.5,0.0016076030658054286,0.003990650570713769,-0.0017494881627101722,0.0035158175510418134,-0.0002867719410802552,0.0019553475424793406,-0.0019438430025639976,0.0030529282018273234,-0.003590723083566448,0.002921923864506322,-0.0055707034931339865,0.003779732850425985,0.008864416720371786,0.0022887258731636123,0.10115598248069538,0.0024331009909905883,0.20041981690996796,0.007455087601740173,0.28165852282980874,0.006982620878521251,0.37158375072865973,0.00768386724954684,0.4059370430737,0.008858932684831958
47.0,0.00011088030103573734,0.0014672120180392364,-0.0005527721915184634,0.0031668435051825906,0.00047407168488344245,0.002728870755412311,-0.0007951902414133835,0.0031491855454906788,-0.003281527081555003,0.0026359135959785973,-0.005336348466220205,0.00283190848715215,0.009308630526044335,0.002079617333183442,0.09916888316844778,0.002832828297012321,0.19841666998973922,0.007438387062823524,0.27979900486036374,0.006719870489921108,0.36954248767892833,0.007159387915965944,0.4044267649069339,0.009065991638690901
47.5,-0.00027643358159563935,0.0014965726302717908,-0.0003243386548248731,0.0024431549855210384,-0.0007289940441561587,0.0022688864484388793,-0.0006721362805015838,0.003387351519842548,-0.0035508380681009396,0.002002605895293115,-0.005051257724232398,0.004218491437825362,0.008078427833529554,0.0024128282130528667,0.09782994188235293,0.002208301782543678,0.1965839570297594,0.00751485824286608,0.2783524502025166,0.00647436967632055,0.367364592359752,0.007650193384040139,0.4026499532438439,0.009364033465021654
48.0,-0.00016755525181179603,0.002480117105418033,-0.00045442872586101793,0.003664331183225439,-0.0005611271907147923,0.002903048801807228,-0.0007353204035753088,0.0029037884339147067,-0.003321932127262169,0.0028131137563514514,-0.004729813425103873,0.0031243632662961806,0.008377433584255642,0.003311120471749072,0.09618910356483361,0.003149281744071873,0.19505247903955533,0.00713559129044874,0.27606146833416506,0.007345340141838898,0.3653654845523476,0.007270913347190577,0.4009051172475909,0.00887381671387709
48.5,0.0004799391368945541,0.002116344077911987,-0.0015715754218246388,0.0029846785126344828,-0.0003935598137513963,0.0037090791525951614,-0.0009443528822333629,0.0023632437054368458,-0.002873698842305793,0.002973688200335862,-0.003953315441503206,0.00442150221727251,0.007640069388066219,0.0030368390651202915,0.0956160490518929,0.0036474183965469475,0.1935564449516551,0.007285300340866974,0.27372626986856957,0.007699187169222643,0.36308237344240846,0.007532248890711968,0.3983366127508085,0.009380071379053525
49.0,0.0003013197210466681,0.0024119769974475782,-0.001361820476451655,0.002527791242185571,-0.0007328607340887179,0.0025707191959354683,-0.002040046635263775,0.0030814004027890315,-0.0027850502123176043,0.003584825958920595,-0.005097115523824694,0.004044999510497962,0.0075364083028887415,0.003629377762545865,0.09488352635263124,0.0031446921572870303,0.19146796472403693,0.007107261374445223,0.2716500325405346,0.006676276119538429,0.3609097717892197,0.007317496148227939,0.39689695896584065,0.009403448944134293
49.5,0.0006920986488352822,0.002558910614510294,-0.002439161430940382,0.0032508120264698637,-0.000228138970465231,0.0021946266568425173,-0.002059407188997829,0.002244371536179304,-0.002468957086314998,0.0022081597843057166,-0.005010802122164886,0.0036768781680554152,0.0077768264343860225,0.002729297062679659,0.09405664168686528,0.003472525709626378,0.1896097263222744,0.007142970000868736,0.2698641422022529,0.00688626959631473,0.35885803282442663,0.007748164902892913,0.3946333323529653,0.009162428865414664
50.0,6.950266270157001e-5,0.003144126832595251,0.00028053743568971334,0.0026493560026034702,-0.0005048059741864501,0.003069572459176446,-0.0024613731076988388,0.003861521176643585,-0.0027014961805367395,0.0024388051983938366,-0.004237158094438084,0.003754045876124186,0.007879986276985872,0.0028818255671325213,0.09261124604683811,0.0035442265392176433,0.18798497490228505,0.007410512415762363,0.2683315683547663,0.006749843652582348,0.3569325625998907,0.008186877379660467,0.39258847078050413,0.009491442316791995
51.0,-0.0002542148955550264,0.0034476738064700115,-0.000267995888647977,0.00259067023039933,0.0008938636135199607,0.004423945251162309,-0.0029277153756572037,0.0022165897979460254,-0.002837164051068797,0.0035163236199042868,-0.0051047279282477945,0.004005542575068937,0.00751795279098756,0.002867918282737808,0.09012990384242789,0.0032043863246681453,0.18460344169316206,0.007372565712748704,0.2647162550921641,0.006504862499524552,0.35295896924985454,0.007962453655615698,0.3883261466443928,0.008925469370026477
52.0,0.0011885285222837758,0.0037986065978649216,-0.0009998751463717792,0.0021393437818067137,-0.001140945121277395,0.003514483720733966,-0.0013426266403134817,0.0030077151513871426,-0.002226621107343213,0.003028479964573586,-0.003409925834999207,0.00394990303401279,0.00800582350026797,0.003082867169340599,0.08853804599482759,0.0036488252565776125,0.1816949957897783,0.00695860463577472,0.26098649276605,0.006760587068631663,0.34979944764012433,0.008265953220912179,0.38484591245272237,0.009317718356474356
53.0,0.0005599426931673701,0.002886617615061806,-0.0011696183243475409,0.0030289194645938744,-0.0005492491201751062,0.0024453082499247027,-0.00012552758912796473,0.004156634806475052,-0.0019834519091465924,0.003224108208627911,-0.002526545546041796,0.0034327017052118115,0.006622084629926887,0.002943214010039594,0.08619525175888153,0.0038027077317697873,0.1786554799683354,0.006457887856236788,0.2573577532566761,0.006543585584041607,0.34577925206068005,0.007989697434404832,0.3810814914570858,0.009272380300966995
54.0,-0.0002544882170480607,0.0023359824306753325,-1.3503166054303594e-5,0.0026018388287004364,0.00018166607805571408,0.002703075767637164,-8.616908341966868e-5,0.0037469143496611486,-0.0020163550153197477,0.0030573626483409596,-0.0014841168292679572,0.003697314756773791,0.005872499470742039,0.0029752809366774572,0.08384147451025939,0.0034665685216094927,0.17529298665121384,0.0063548365921950786,0.2528053594546113,0.00631113199710763,0.34135058099831944,0.00822195362802737,0.3771856322796934,0.009869692118539735
55.0,0.0009597658001943976,0.0038986468474036507,-0.0005185241734812624,0.002721704579710292,-0.0017343761451951358,0.002727612582603933,-0.0008626607024287327,0.0027203154497938923,-0.001446033843683094,0.0035552020627264884,-0.0007231115362523055,0.0037080661743786984,0.0061192237571026705,0.003361666094882208,0.08158827241074362,0.0034275157796222993,0.1726870620056915,0.006359079769743125,0.2496945659027968,0.006710376917950743,0.33803802494353796,0.008298568988172165,0.3744484496070388,0.009300552922871097
56.0,0.00033872900553044125,0.002497283806193585,0.0003421649772598718,0.002977897002837735,-0.00011449622240041106,0.0030111128903898532,-0.002192669866672146,0.0028132919572281877,-0.0008922625455142344,0.002521864816227443,-0.0008957690612325991,0.00392036246967355,0.0073408925938868354,0.0037330837506579046,0.07901905999256832,0.004032627054439007,0.16941984743689234,0.006175210708168229,0.24647371147324512,0.007183427132905983,0.33455529247474125,0.00831933526304987,0.37097577825589134,0.009573155713144384
57.0,-0.0008726383239334345,0.0019960426825946136,-0.0016052842145882385,0.002414600554135494,0.0010348861759638338,0.0032216690270512015,-0.002077955037716731,0.003642528719524291,-0.0014265774515885823,0.002468809232657437,-0.000736715113947153,0.0043997947963283135,0.006616118852882763,0.0032635964986999512,0.07678190684802766,0.003205928166571352,0.166883406234322,0.006344257641091922,0.24359796142416099,0.006797785038669101,0.331300082706076,0.007727197938444832,0.36754222100474854,0.009560660284332804
58.0,-0.00038266478325647564,0.0025819666890149807,0.0016279420407618547,0.002617815685640297,0.0003659270896810865,0.0035932688744192017,-0.002025919675212637,0.002452894279113333,-0.0009127676828958747,0.0026254478344571626,-0.0009230662943114903,0.004223154509363395,0.006414505729596067,0.002606703561532637,0.07422981432015006,0.003307888091935548,0.16380994953514677,0.006087296780907566,0.24054348833592673,0.007340816147695615,0.3280362358552942,0.008052356525778088,0.3641160611426023,0.00992970866959878
59.0,0.0013433668920283038,0.003278804768697028,-0.00032144362455672397,0.003422156420248352,-0.0008237953093878416,0.004057029542308677,-0.0018346009881451662,0.003307593468673346,-0.0013944103271016045,0.00280812458503169,-0.0013162775988156729,0.0038386699932884643,0.006245609085341382,0.003993170303670341,0.07198454334579973,0.0036192971727197097,0.16111728418270638,0.00655714038961113,0.23748443530449156,0.007588841089464992,0.3250722120748235,0.008043065840283239,0.360374520306674,0.009752694217807467
60.0,0.0010799576372755274,0.0030321035412116883,-0.001399450220346074,0.0030740328247059858,-0.0008151087123733346,0.0029427240119490913,-0.0009451646140201452,0.003501098801475112,-0.0009566246662586708,0.0032532684631813124,-0.0012200868747714222,0.004435434358772988,0.005956027956921644,0.0036163988715620116,0.07008204014326716,0.002800358366817438,0.15913178101470438,0.006778696365391278,0.23466195928181052,0.007987476036200581,0.3217622547462111,0.008561661028556936,0.35711681804984813,0.009227883533267662
61.0,-0.0006081101735042813,0.002764669829460375,-0.0019320287969834087,0.002744844749715966,0.0004091787122121451,0.0026234684191934897,0.00010714544899461826,0.0027634732515427894,-0.00043591399332414024,0.0026488062999438433,-0.0005660448381726771,0.004213140192378786,0.006446257488900088,0.003880000232590309,0.06847620023190112,0.0032310657411763074,0.15569979523489894,0.006375058161751464,0.23225015041536184,0.008105548387605173,0.3191841810588938,0.009033845779903356,0.3539428875101668,0.00931717400548443
62.0,-0.0002311193343388728,0.002286321956683801,0.00023232109239445598,0.0025709090992321387,-0.00042842872295126305,0.004057747560131868,-0.00042982519214558693,0.003617196879344692,-0.0004453712442051471,0.003444180844469525,0.00028548019380939275,0.005698911803073296,0.006833666148585407,0.0048326218385358706,0.06600075509866785,0.003658136654039253,0.15386177862198952,0.007204248250909245,0.2296652166200283,0.008014506094855624,0.3163105224124831,0.008935252049835153,0.35082651142678406,0.010049001666250917
63.0,7.420177222344584e-5,0.003232205660640062,-0.00010149113842878033,0.0030345019892349715,-0.0010435532971664306,0.002777334223524103,-0.0021030655991005867,0.0039562106317130525,0.00032665459379528335,0.0031352234576030842,-0.0010968563367476669,0.004431534935635779,0.0066351389859305564,0.003915854587817171,0.06492178132327253,0.0036698623989443752,0.15132503303405104,0.0077568336976526426,0.22707719539246016,0.008442897872608697,0.3139595529516425,0.008988597794778992,0.3475736382216707,0.010159679161749383
64.0,0.0004407131758144527,0.003980824438286665,0.00048827401405607,0.0026471309609175757,-0.001453227732832274,0.00284007150662507,-0.002144672374600287,0.003968785134473117,-0.0007078699741716152,0.002711104206067094,-0.0004068729773839875,0.004590873347252382,0.005858493819460254,0.004078643348034212,0.06282492363242495,0.0041560332031059175,0.14860245589690882,0.00712634867770899,0.22506243298519316,0.008435880500242673,0.31076772867745095,0.009018882562610752,0.34421605006353484,0.010538360312755077
65.0,-0.00042950169616433776,0.002154926488435219,0.00023151922109908193,0.0035173151496540114,-0.001294164049745375,0.003171814102527719,0.0005757722517702827,0.0034004888541875116,0.000181129440806328,0.0034884936107927324,4.1335688642517816e-5,0.004516382720366302,0.005731963156145407,0.004287135786785083,0.06238372394135755,0.004276765849930311,0.14672370822798908,0.00793137076044529,0.2209964309366228,0.00802802821287476,0.3077128111745949,0.008586222105809345,0.341825676424208,0.010971062597355464
66.0,0.0008789765907674981,0.0038350088755247616,-0.0005502244121160751,0.002129761659042361,0.00048460580244408436,0.003837767469336997,-0.0007853210887158081,0.003496445813001518,8.43030428475242e-5,0.0026081919686567374,0.0009488485113094723,0.0048776928989591834,0.005296698329814743,0.004310390735080167,0.06024081642352215,0.0037145692923863443,0.14442561719994187,0.0073938494718367425,0.2182221103990391,0.006993053145951642,0.3049886637517533,0.009147446005161142,0.3386415162008957,0.010261736915405112
67.0,-0.0008617038827293477,0.0025485572348570885,-0.0002786703003839398,0.0029905733385511214,0.0006177862333031873,0.003059909801924561,-0.002025979545135184,0.0016854420489425764,0.0012845444240786078,0.0028112952084108707,0.00022206403457204334,0.004465011872261967,0.00548891897637715,0.00514091686810972,0.057868687414382,0.0025921533997498134,0.14208803912529575,0.007553580510469143,0.21622061094553033,0.007044027591217937,0.3019565161146291,0.009241000058033886,0.33574570525568026,0.010618980616710452
68.0,0.00044061669954312683,0.0015957578380404022,-0.00017475438343940322,0.002019842634215289,-0.00010274782716234654,0.004050534432218482,-0.0009636457522695558,0.0027734958708126997,0.0011646031422726255,0.002639998957533948,0.00026087935648482234,0.0039519081233227405,0.004973812173486196,0.005580105478150334,0.05676509007819795,0.0026740474592952834,0.13988620698843657,0.00722211924840964,0.21382696855355343,0.007901065847599437,0.29907306075221496,0.008549684330295739,0.33338591899414816,0.010699697811694501
69.0,0.0004572195080013955,0.002807916687651234,-0.00013965381242730086,0.0021706218611409886,0.000996298406394475,0.003384703759043664,-0.0007930340589221791,0.002101382513436721,0.001461091411956068,0.0021448649521257283,-0.0014279814066584975,0.0031715752781736367,0.0055844823305619025,0.00495538692538864,0.05503106721880875,0.003675469094161798,0.13774384035890294,0.006821321837788474,0.21110611684971362,0.007312175468690904,0.2971007415400117,0.009374721812640794,0.33099430073263636,0.011046250817862122
70.0,0.0007830066922854958,0.00257261214464828,-0.0005914027021818025,0.004001474464987023,0.0005162413158603959,0.0025240179395959175,-0.0006265507563417894,0.002836996939584018,-0.0008991181357875142,0.002405656551876326,-0.0025941769743253696,0.003031723158986763,0.005216479412214677,0.005567760493020524,0.053808297719975105,0.0033910552096041006,0.13496947513858104,0.006797487659487327,0.20986376384467342,0.007389669814773279,0.29381957437576306,0.008682133392302602,0.32793307267611477,0.011018038984298826
71.0,-0.0001791838801685064,0.0031436140501326574,-0.0008881084914243102,0.0030032304602390504,-0.0015700959299653088,0.0034386888314842058,0.001425994331332227,0.0021548303386529346,-0.000515652080044631,0.00197739116638962,-0.0016541720718875152,0.0028022539395024465,0.005091374554216842,0.004903450827127126,0.051883206667539636,0.004128678667671066,0.13247612457395552,0.007060263833830765,0.20714381272351914,0.00729710387336858,0.2913368497144415,0.007825145729040792,0.3245632334687798,0.011149642172135779
72.0,-4.850844646325931e-5,0.0020235674132274843,-0.0006427512699421602,0.002354447800082894,-0.0007049624141322985,0.0030123813440186224,0.0018916326207881514,0.003095290903535367,-0.0010435214739241065,0.0027115116060323517,-0.0020784576306378494,0.0022821951944723643,0.005625004621831681,0.005082256367940622,0.050051193477488376,0.0044025236244191555,0.1304676167689502,0.0069885461986993825,0.20427292776420078,0.006900725027121977,0.2887775929981622,0.0076659072136938304,0.3216814534161762,0.011247605942745206
73.0,0.0015467865763739552,0.0017833450820373257,-0.0011832966320659759,0.0031223230435504052,-0.0008146491940320417,0.0031958628256382976,0.0007098711504580036,0.0034343002033724555,-0.002082252838050607,0.003209318626544042,-0.0014541131372880875,0.001800940903964832,0.005205160271398775,0.005008794945186512,0.04899414870980203,0.00394100889642891,0.12861609941616073,0.006370631667541696,0.2025533807231724,0.007206466955600864,0.28627375130000937,0.008232053193224207,0.3195080178475082,0.011837952603406575
74.0,0.0033233635983357128,0.002136016763240377,0.001616051941124612,0.002316868403797766,-0.0011793084692383366,0.0035029602059999036,9.644963790131616e-5,0.003231856941925285,-0.0022175350751171383,0.003267090041299676,-0.0003300569037396698,0.0020848543229159506,0.0044574103163757765,0.004042993856604281,0.049010991238745576,0.0039309872970990315,0.1262278654916758,0.006424284795875272,0.20004416853360202,0.006402288063804011,0.2838529694777581,0.008748171402290589,0.3170451407621784,0.01150907416605867
75.0,0.0013899554706970282,0.0024567637643838898,0.00036874928203176527,0.0029225091140530728,-0.0009900532842235217,0.003476481108611004,-0.0004787222850521626,0.0016302350936321108,-0.0009999815857091364,0.0021012098883492905,-9.741195817234891e-5,0.0032269504312763364,0.0044544175399944255,0.003195517473414,0.047372850705107716,0.004438669475472108,0.12395628912749386,0.006641027037982181,0.19786785667031587,0.0064930305566324896,0.2818057871385075,0.008251844984024172,0.3144652892340997,0.011306941202876127
76.0,-0.0002542904366510433,0.0014615482075720837,-0.0003798281890584999,0.001035136736224743,0.0004967997469889736,0.003202341775728199,-6.22599280272571e-5,0.0021209573759179592,-0.000878353703307247,0.0030099412772021067,0.000247717957501076,0.003681838373184961,0.0032104346033143454,0.0035087718849907707,0.04625098405821382,0.004857405959096706,0.1225658046469165,0.006468587572471177,0.1955250552036741,0.006011955227881086,0.27911620001351006,0.008880365250995555,0.3119481602612362,0.011202224606633181
77.0,-0.0005825756525373579,0.002195136264059676,0.0002695256621502409,0.002474362385457066,-0.0008272511531648317,0.00335271651862042,0.001120215419017698,0.0020165445094684174,-0.0014487171449851669,0.0025974871048930663,0.0004592757272697504,0.003833831806998831,0.003447627015395624,0.004044373285720169,0.045514949094485106,0.004098163762763252,0.1209398143871034,0.006024128947167699,0.19335222181620604,0.006879260564853597,0.2767947413046365,0.00895414456353992,0.3103066761298804,0.011615425945515267
78.0,-0.0012546130184615501,0.0019654244516009623,-0.0004214182207983747,0.003359357074934135,-0.00077922099260885,0.0025599121904459816,0.0010076444738406438,0.0026980843509363758,-0.00132233346369159,0.003352652100834221,-6.834470697416605e-5,0.004079020120841566,0.0041011795884670415,0.003927359104941993,0.04405035517475068,0.003837242292881752,0.11863586787621291,0.005799978667132578,0.19056277080998088,0.006645515832067811,0.27434679282671753,0.009593080230491822,0.30748336344998367,0.012071602675735638
79.0,0.0004968945596562849,0.0025188594374235067,-0.0007207781996951834,0.003411648813208575,-0.001410858946015917,0.0031325036364644085,0.0011384049746744284,0.0031149244946930567,0.0004214365412827343,0.002615371192889331,0.0006539798812035862,0.004585967399662885,0.002803647149115283,0.0036876510740998475,0.043334050303217325,0.0031399744323443142,0.11766836022734425,0.0065589260134422895,0.18861305586776309,0.007452986051250433,0.27196726238067653,0.009256023665511471,0.3054001332084116,0.011895600833035423
80.0,-0.0007964814674858223,0.0029031861676122117,0.0002735789916318342,0.004040703429243937,0.0009556117535386854,0.0019260780329324735,-0.00014450823150941164,0.0035983597543479276,0.0011603446251228027,0.003223854795592138,0.0006767692397049326,0.0033330202259469724,0.0024193037444263667,0.002787719795168479,0.04224731747670597,0.003237509274687591,0.11542571956721052,0.007133167152766644,0.18627201875196642,0.007454118782180245,0.2704648760957793,0.009339001615216617,0.3030252594308866,0.011694054339487692
81.0,-0.00034997780542026484,0.0033622223054436385,-0.0010298157199085574,0.0022713435219189264,-0.0008622707045114579,0.0019760324878602825,0.0011738557856326743,0.0018768448294901247,0.00015905928670685807,0.002856894262194818,0.0008768988768855015,0.002214578135157843,0.0028491968118466784,0.003088879046148493,0.041982434442648306,0.0034886818539519204,0.11437424184518148,0.006737606795541182,0.18429790046582578,0.0073432996799033924,0.2682523508525973,0.008864000881807138,0.30119536384025936,0.011882410414786854
82.0,0.00044621819811438743,0.0023909882860622127,0.0009592938260858163,0.002106832613703211,0.00046401773142745983,0.002733296157320116,0.0019300417169379257,0.0031615694899765597,-0.0005153686075821905,0.0026939617691237746,0.0001594518136128186,0.003413354071259127,0.002847886777770525,0.0027084415370053016,0.04050374839496835,0.003606740003699784,0.11263339327931195,0.006284220734731475,0.1834531902109601,0.007731785538674097,0.2664614393638301,0.00957948421215779,0.29862223925530246,0.012311775240909498
83.0,-0.0009957853565459047,0.0036831070318900107,-0.0004278724484527227,0.003256523368871408,-0.0008178076280340478,0.002865681171410203,0.0014039541518387926,0.0023603785384585297,-0.000401850253696472,0.0036387633692270623,0.0001290207593711238,0.003784321779052601,0.002493312758363288,0.002469900825029972,0.03942946354753602,0.004062367732898969,0.11125161700593811,0.0057872997572647545,0.1810565419446044,0.007663757000676988,0.26455122236397033,0.009716290928272872,0.2965920944183592,0.012431045334016292
84.0,-0.0010020706942467312,0.002029443524179469,0.0007359499987354378,0.002102331865882583,-0.0021391591624490983,0.0032777193120800464,0.0011975642840280597,0.0021132862814383403,0.0005735335693634709,0.003375701896541525,-0.00019270880709638401,0.0033356160839523603,0.0014589969167082262,0.0036465839135224306,0.038357158888128066,0.004367987899060595,0.10963236329990031,0.006692023553575754,0.17902171962596913,0.007412423199537462,0.2625819464731748,0.009708442201670971,0.2945494696220089,0.011751676266351464
85.0,0.0007313645510043168,0.0032503864555375427,0.0007625517245004413,0.0022815296900234273,-6.717673457280785e-5,0.003271945490001495,-0.00022736544679205096,0.003477362707675385,0.000816993600892363,0.003985656596921215,-1.257615086819007e-5,0.004365676198050436,0.0025831959476484406,0.0034045643492845524,0.03797864029472387,0.0032534577800911206,0.10762368491305008,0.006970261033074539,0.17700840695363526,0.007896286529422264,0.2599547593767325,0.009241735168645288,0.29233040540223587,0.012280309393806747
86.0,0.0005331765084120429,0.003487384329871317,-0.00016150257914679194,0.002841899427390616,-0.0009565190610992203,0.0031390603711320937,-0.0015130827642347473,0.0022819509172608138,-0.0004205372217032475,0.003847588279611775,0.0007076189796106028,0.004359317312187584,0.0014072794410831513,0.0022248289496534742,0.036168669799291724,0.002347891015283771,0.10612102470989544,0.007096960698438638,0.17591974854488782,0.008016397725299879,0.2579571942181417,0.00893091207745076,0.28995498956002574,0.01199544192606912
87.0,0.0022864438706246544,0.003137557496403476,-0.0015242565208691361,0.0028719063184254995,5.036013154434168e-5,0.0024945256033986943,-0.0019282287587828726,0.0033598276543721976,-0.00084798156638603,0.002918900809664291,0.0013302235561303334,0.0039580925304031535,0.0016783974126126956,0.0022522094173041116,0.034831414395299534,0.0019745769085260244,0.10529482260244558,0.007051865782464755,0.17446833554224433,0.008442697159501182,0.25586326591417696,0.009704873762932118,0.2879786559435636,0.01186598552194686
88.0,-0.00010654299232617727,0.002019863565953299,0.0006670356486107858,0.002007097528495381,-0.0010450329559188935,0.001960144945438676,0.0003212975618337215,0.0023298857601625157,-0.0012262963377464788,0.0018402641730699382,0.0023546806809207326,0.003327154344538577,0.001268540160213666,0.0022344227955391972,0.03447212256103248,0.0019237928818601419,0.10361920857438733,0.006402117982095043,0.17303206366313814,0.008650566390516737,0.25448391554668703,0.00944668309382168,0.2861695270777436,0.011320152895433519
89.0,0.0002925160022661521,0.00228154234864997,-0.0006809159080721995,0.004030287111814905,-0.0008353527510254402,0.002318029380369428,-0.0007976950678140622,0.0035460488302772857,-0.0014455584865743262,0.0026457029830456585,0.0015806141019212116,0.0037483191909530255,0.0014772497212681723,0.0028161358549242082,0.033670505623666296,0.001786319718457961,0.10203035449366953,0.005533092560963332,0.1713594317254238,0.008503794486458527,0.2522887285239478,0.008611095786096597,0.28383096528205665,0.011176416152217277
90.0,0.00045521383394205446,0.0025874691210658876,-3.3437252193844636e-5,0.003349444584743749,0.0009743277207943931,0.0034935674474602147,-0.0021519294210438173,0.003908327742652315,-0.0013827218035897424,0.004072837177168199,0.001383795870169679,0.0035966439573407415,0.0009334046326801074,0.003601456828036251,0.032695496826634175,0.002640256097466633,0.10122479562467586,0.006338615245181233,0.16815878033132028,0.00828991285863285,0.2507520360590336,0.008655312920203656,0.28168016299304927,0.01155242240387662
91.0,-0.0002555182932855998,0.003276563134006267,0.0003351204567279014,0.0025364482312526947,0.0001656802166547026,0.0030998356793315216,-0.0026186788255087583,0.002553492423760586,-0.0014158082838644944,0.0035880010169378335,0.001358907176189352,0.00304661816984829,0.001227184075294302,0.0035074229358653193,0.03227399164350408,0.0025837158897924232,0.0994506891590822,0.005379627662578954,0.1668272750086412,0.007315858742189955,0.2486484256748563,0.008575486232173348,0.2798158316934023,0.011209679113093675
92.0,0.001123960635776243,0.0024239356252387157,0.0006705913507614096,0.0024283551557518082,-0.0005478861295833427,0.003733425927322412,-0.0024222197667181783,0.0027646734821807164,-0.000801224292905673,0.00346769668013564,0.0010253460943779771,0.004101992064175429,0.0005643805398235862,0.002975820283841691,0.03156839127940069,0.0018582556621355999,0.0976384760338919,0.005679354586276293,0.16561702284907992,0.007515210175440852,0.24683971153292478,0.008729403420932504,0.27889309422419367,0.011268993026945928
93.0,0.001522711489141475,0.0023546498304224586,0.001642567508274101,0.0037558363475624977,0.00026158173114894167,0.004216320763929559,-0.0017879227232297078,0.0026156058371871343,-0.00010188288365300274,0.0028261887147479226,0.0013231407278328441,0.004109035358721351,7.545647285517047e-5,0.002481405896655295,0.03059473113143126,0.001957148600899933,0.09646960437755833,0.005219752443803058,0.163319813971176,0.008155223683510876,0.24442224660083128,0.008651980643947404,0.2768498766882453,0.011563455581316188
94.0,-2.8918291635086675e-5,0.0032077438917649335,0.0002639969579588052,0.003761389751048906,0.0011988614539950007,0.0027559850844348526,-0.0004923854744876032,0.0022967766891304163,-0.0006978827348427313,0.0030397852164709077,0.00034026332940852383,0.0036511325057150155,0.0004999636006470012,0.002533282682541089,0.030660113854713095,0.0027015897795403545,0.0955184282731471,0.006263757208563291,0.16174370350553605,0.007744696695156496,0.24326378707011834,0.00918700543180799,0.2757564713833146,0.011534805114308232
