time,Delta T=0.05 MSRD,Delta T=0.05 stdv MSRD,Delta T=0.1 MSRD,Delta T=0.1 stdv MSRD,Delta T=0.15 MSRD,Delta T=0.15 stdv MSRD,Delta T=0.2 MSRD,Delta T=0.2 stdv MSRD,Delta T=0.225 MSRD,Delta T=0.225 stdv MSRD,Delta T=0.25 MSRD,Delta T=0.25 stdv MSRD,Delta T=0.3 MSRD,Delta T=0.3 stdv MSRD
137.5,0.003124285062597998,2.573403518630403e-5,0.01463840556870367,0.0003148313559321319,0.05259307140528501,0.0019310067387116134,0.19994556637090632,0.005005335743368805,0.3131421651071708,0.006744795970207857,0.44891828779475823,0.007623235874696504,0.7755849574110272,0.012877831889448197
140.0,0.0031278263717159954,2.6018020609306054e-5,0.014684490610879326,0.0003187716036553732,0.05302098260176834,0.001969861515771171,0.20275326079450914,0.005141676559308876,0.3181160796325434,0.006993622262507573,0.45643045906607627,0.007942605439178067,0.7895280530090568,0.012892456457595165
142.5,0.003127889624730336,2.859858705016214e-5,0.014732249746898983,0.0003200759667919401,0.053470929904955763,0.001999588792908301,0.20567093387344978,0.005285825682362481,0.32324413180155664,0.007333631444182247,0.46407910850960343,0.00800544024952744,0.8030030368133149,0.012978355467953093
145.0,0.003127636004107667,2.7855828224158164e-5,0.014785208692035345,0.0003237623575146967,0.05387969700889442,0.0020353059250397213,0.20858443085561978,0.005355860676302207,0.32843009918168714,0.007586185881423092,0.4718293937241631,0.007835901158510806,0.816638993528857,0.013379809477524755
147.5,0.0031273563234890016,2.79798667578108e-5,0.014835978289096335,0.0003428706310948113,0.054280338871316,0.002079977241079952,0.21153129277133248,0.005414982425046667,0.333470820506811,0.0076940622768493176,0.4794816879095789,0.008065014713806143,0.8303590127631816,0.01356638880231208
150.0,0.0031293259090676684,3.0168952861869076e-5,0.014880225383490646,0.0003632014747593657,0.05469060607147467,0.0021129743993102495,0.214395054613624,0.005570219828530463,0.338431597434944,0.007773143844015414,0.4868875834076711,0.008156527893082672,0.8439592085293448,0.01371175513038279
152.5,0.0031279719684316606,3.2854310107395655e-5,0.01492731648318033,0.0003887298772755321,0.055128173015690035,0.002175580197698755,0.2172864102981483,0.005756823789807621,0.3433579242931431,0.008001515362099558,0.4944059703061541,0.0082448184350039,0.8574899633536038,0.014029376104204698
155.0,0.0031278275188063366,3.488767690972542e-5,0.014976826099289981,0.0004045791221793241,0.055579044653492386,0.0022029648486298742,0.22021299599380095,0.00583140664254067,0.34826657084822976,0.008189077752723123,0.5019692074833388,0.008621140827570642,0.8713732605820504,0.013861239397426624
157.5,0.0031268970402323353,3.41270258930524e-5,0.015019374563083698,0.00038787984271686763,0.055990744698876015,0.002220212758027526,0.22315455418140817,0.005857894870867015,0.35328736862698035,0.008273731767260905,0.5096214540450058,0.008920967436320577,0.8854353326732723,0.013947317147241855
160.0,0.0031270834945823253,3.3007481431360195e-5,0.01506846434018668,0.0003879461801791536,0.05637948403086773,0.0022262171485762272,0.22607975872644687,0.0059660641880300595,0.35812302777331173,0.008419222310083348,0.5171399177385113,0.009298546092271869,0.899466612307269,0.014213854996959657
162.5,0.0031277438178760023,2.956580743110007e-5,0.015110633896147304,0.0003831374756963528,0.05676635597918538,0.0022406608029894755,0.22896792423369652,0.006095155313628125,0.3631129586045984,0.008564759991321492,0.524758549465236,0.009670822140325556,0.9134841910596609,0.014667812037041705
165.0,0.0031277945476730034,2.829108472806799e-5,0.01515749659061834,0.0003846868050976711,0.05715515965986504,0.0022699589224588804,0.23180434561097105,0.006243243707912833,0.3681274518804754,0.008781233699812619,0.5321806449238263,0.010063219773391283,0.9274813707262558,0.014712508701516323
167.5,0.0031271269661969996,2.925246747017217e-5,0.015203999734984657,0.0003861181394673321,0.05757752554681891,0.002282189962242296,0.23472673669801608,0.006432629444773095,0.37325935102341207,0.009097919852276537,0.5397516165135328,0.010146521553047462,0.9409402613214229,0.014749159165654849
170.0,0.0031289536941943395,2.8054975731868003e-5,0.015253821290477348,0.0003985474779847059,0.05801723590015896,0.0023501249427772867,0.23764814701781425,0.006534665790160984,0.37842418365326114,0.009387509757942622,0.5474952431920651,0.00987567742056313,0.9546569369890006,0.015134179176451743
172.5,0.0031298839596353343,2.7919559297032846e-5,0.015300000545051007,0.00042622505654033466,0.05842673643829405,0.0024101405923712504,0.24060194625549872,0.006641629510402217,0.3834632867853613,0.009553901482622312,0.555168510666517,0.01000061127768816,0.9684884677155309,0.015369812485394537
175.0,0.003132271849575335,2.9664311055197783e-5,0.01534462282115267,0.0004540691034379534,0.05882906494205941,0.0024380812170069436,0.24347404288515323,0.006838196324091558,0.3884831946313845,0.009688916695450302,0.5625441122720984,0.010109018818157078,0.9822527676478134,0.015499493650007046
177.5,0.0031329599709896704,3.231965001777475e-5,0.015391676198764682,0.0004762142416160744,0.05926317548627127,0.002509524562689007,0.24639391056434162,0.007021214503313688,0.3935078496974487,0.009952814441108416,0.5700189683610716,0.010246838724141722,0.9959018201702381,0.015875773196868483
180.0,0.003130628698666335,3.350521113664939e-5,0.0154458560795967,0.0004858446845114301,0.059705072626644685,0.0025690599273478984,0.24930288178678092,0.007088982625662552,0.39844291645158736,0.010143536343133351,0.5775842268995425,0.010616366761985923,1.0099429107940652,0.01568188458137545
182.5,0.0031281757419666686,3.419808911753152e-5,0.015487993824211012,0.00046905383477252734,0.0601126459477613,0.0026245627491410716,0.2522519526379025,0.007108085033623188,0.4035006180739766,0.01033286286623443,0.585268394763966,0.010963229729959141,1.0241479927238553,0.015710612054688648
185.0,0.0031281845235743254,3.518079168332727e-5,0.015529589049069016,0.00046882608629131273,0.06048105157520967,0.002675865243434103,0.25519746073384153,0.007148661806808858,0.4083722591836175,0.010493528580305236,0.5928994075472499,0.011313245869076071,1.0383160094391921,0.016204304217067655
187.5,0.003129302480148998,3.14839368735876e-5,0.015571157991172313,0.00046121983662949785,0.0608614105858037,0.0027155860485268872,0.25805391109533315,0.007241446504815212,0.4133867634674997,0.010640099565990093,0.6005680629991091,0.011615407267555477,1.052454175116307,0.01673327654519863
190.0,0.0031276700734240003,2.7847008799186832e-5,0.015616251941022325,0.00045552464470505845,0.061245529553617714,0.0027649070382630564,0.26086191452223795,0.007380205444161726,0.41845087961967053,0.010839304858347215,0.6080498380906217,0.01188861451327425,1.066464794711819,0.01672734623413624
192.5,0.003126309118964667,2.979506852024682e-5,0.015667445186525998,0.00045217464623734343,0.0616586125497112,0.002754421677564268,0.2637812924967048,0.007563514245657811,0.4236644727075276,0.011094969942666141,0.6156455631415855,0.011994667430785333,1.0799487390351432,0.01692969999464965
195.0,0.003129861791168662,3.186288283880921e-5,0.01572232590866567,0.00045761151596555584,0.06208581979198461,0.0027988418489067503,0.26667999535430115,0.007728767721361814,0.42884667272709875,0.011358124242528585,0.6233861584542776,0.011687767755304975,1.0937906135850444,0.01730385034683486
197.5,0.003130780411557664,3.277929177144513e-5,0.01576961462489601,0.0004786606413063103,0.06250224528000602,0.0028585379602604952,0.2696200255884236,0.007850204456193968,0.43390961313145615,0.011544220345325948,0.6310643299336717,0.011749264951719181,1.1077889735489799,0.01750444060817256
200.0,0.0031335097384656632,3.1576099036090456e-5,0.015821744701384644,0.0004993740850195294,0.06290070509180629,0.0028965277329709004,0.27250341621609436,0.007980346700507563,0.43892576098083985,0.01162405975091361,0.6385251379635056,0.011836951264047782,1.1217637665222866,0.01763801571680752
202.5,0.003135536535189997,2.967130816700704e-5,0.01586400317791397,0.0005222623772205981,0.06331852976843086,0.002964640400872961,0.27542161172588414,0.008136458263012746,0.4439437896416809,0.011888147678942793,0.6460221203152349,0.011971219767670575,1.1355037852422607,0.017983733540155086
205.0,0.0031346980946583376,3.1792253330211846e-5,0.015904036426568003,0.000534648038935147,0.06374176978312866,0.0029835503564434934,0.2783448997805912,0.008237523176659777,0.4488732798752322,0.012078256627828372,0.653656831647396,0.01232082210202227,1.1496932007055,0.017841902152312114
207.5,0.003133281287396666,3.1592005177039026e-5,0.01594199563281202,0.0005172186844031895,0.06413434495497339,0.003022851612336596,0.28131974700581,0.008275147353727284,0.453932989082444,0.01224089386060761,0.6613670497532967,0.012675785297812242,1.1640570272323114,0.017860596067747436
210.0,0.003131990698453337,3.115172496106256e-5,0.015980417636742333,0.0005202363737503442,0.06449940016152347,0.0030454074369138853,0.2843269874886876,0.008281675005554982,0.45886922398033647,0.012400535219396555,0.668983205190747,0.012990970271354705,1.1784182461965145,0.018268553681483383
212.5,0.00313170306794967,3.140428041214825e-5,0.016023556894247688,0.0005105573262582967,0.06486559477579537,0.0030729829405621994,0.2872794814120342,0.008386082832981047,0.4639018683854004,0.012565159371479126,0.6767236674143416,0.013314087480549748,1.192555374493685,0.01871958310467664
215.0,0.0031315032792323364,3.210797635040048e-5,0.01607576646178799,0.0005064117551971967,0.0652249633271903,0.0031123179880469015,0.2901526090984392,0.008498792137297791,0.46904982994748445,0.012818670658588917,0.6842259807848804,0.01364213612501977,1.2065368536022425,0.01873514783380446
217.5,0.0031319628686153314,3.398261330200063e-5,0.016122205831257327,0.0005037996105553178,0.06559587732033262,0.0031010939000785985,0.29304481979223435,0.008691006201885357,0.47436691251597274,0.013182057813615086,0.6918489121904505,0.01371199600781204,1.2201145634506754,0.018953982287351862
220.0,0.0031343255971809972,3.356713916749822e-5,0.016168762587865648,0.0005166400794751084,0.06597987571360527,0.00314792808710882,0.2959158520601031,0.00881955522733606,0.4796244909526811,0.013457294179296466,0.6996041631138681,0.013362109344582793,1.2340134179921567,0.019470818930396462
222.5,0.003136094228156,3.26924348329419e-5,0.016211101705119683,0.0005389985408461291,0.06635680791857305,0.0032174590658243106,0.2988792820179123,0.008951488660405972,0.4847499160964961,0.013579921384891055,0.7071670268223478,0.013409937139364008,1.2480304198455465,0.019598498229233784
225.0,0.0031385777631710026,3.416556706003468e-5,0.016261903086872344,0.0005626922011503635,0.06671528250458302,0.003245628962596194,0.30178828487550424,0.009092885344293982,0.4898091515735044,0.013643783502639653,0.714597204209039,0.01338647256607311,1.262102644731621,0.019677881513005237
227.5,0.003140583817244008,3.575065134160405e-5,0.01630554355306035,0.0005837304456283379,0.06712300885714995,0.003299479944025472,0.30473894308939237,0.009234411721298293,0.4948229236348071,0.013905078298713746,0.7220990201127672,0.013409238340414915,1.275773717535677,0.020000863996644674
230.0,0.0031398190796056605,3.700731659537039e-5,0.016356325380944316,0.0005971248873539914,0.06755539470092738,0.0033293395166022043,0.30767747691204284,0.009354510238794553,0.4997066241156459,0.014173947729562824,0.7297860584915661,0.01366883769090146,1.2899960217005595,0.0200410836696506
232.5,0.0031382584841126615,3.7640177480725705e-5,0.01639444948308431,0.0005878134981618751,0.06793882795845023,0.0033458965627970456,0.31065497407273995,0.009393530989544045,0.5048060846098171,0.014334706581818502,0.7375597125971547,0.014126426135575925,1.304387822509506,0.020145296997792533
235.0,0.003138926864161002,3.72833541210764e-5,0.01642635493525404,0.0005839691235321293,0.06828845695558539,0.0033568620998624737,0.3136012071091117,0.009439135271082272,0.5097891896928627,0.014541666460526948,0.7452828091128495,0.014555867429139805,1.3187714946203526,0.02055707943353816
237.5,0.0031401543318866658,3.6163837206808416e-5,0.016468191717112984,0.0005744894252405877,0.06863718622129582,0.0033599930193776864,0.316511511079378,0.009557000131815334,0.5148507183024869,0.01469422983424308,0.7530335751370513,0.014906342198928538,1.3328682974888542,0.021032403740886548
240.0,0.00314041829690767,3.7869995388139764e-5,0.01652344874763534,0.000579835198454037,0.06901248902137791,0.0034119056796015415,0.31937431350496404,0.009680690725326697,0.5200440695390397,0.014960584411695675,0.7605499851413614,0.015326730004597833,1.3468639375740854,0.02116701673414178
242.5,0.003139373024353332,3.902287765407936e-5,0.016571192865202,0.0005810746066431445,0.06938926915643867,0.003426414515411771,0.32227548642900883,0.009899430845426731,0.5254190070716765,0.015337940017065038,0.7682083092334405,0.01545384552192274,1.3604076485135248,0.021359237086646124
245.0,0.0031396628888960046,3.780712269417224e-5,0.016616134659497666,0.0005841478998297263,0.06974913874580009,0.003461820616223897,0.3251920138115619,0.010009220154517919,0.5307146278299515,0.015550700698980296,0.776058704219463,0.015212710955001915,1.374403863308075,0.02185112910749978
247.5,0.003138641318614662,3.7540285453949035e-5,0.016662156239497003,0.0006011378184414983,0.07012881745480715,0.0035100418454979054,0.3281444794798668,0.010107935070441876,0.535801021179987,0.015643788082942863,0.7837117839702021,0.015207540348119605,1.3884184084831879,0.021822943861360602
250.0,0.0031397595609900008,3.910242799739679e-5,0.01670675732111369,0.0006176038497465924,0.07050193112683649,0.003519409258389782,0.3310114723612453,0.010210177809533908,0.5407927556616197,0.01572496618330114,0.7912200154719621,0.015164389768183498,1.4025511279185596,0.021800743341097956
255.0,0.0031410043704106646,3.9167341417250265e-5,0.01680081913893434,0.0006614930782784684,0.07128600389997428,0.0035892763921266725,0.33689066114206645,0.010411826367075947,0.5506844814492119,0.016302088574380053,0.8064213812728805,0.015569214021296223,1.4306256306082794,0.022238822042542822
260.0,0.0031423690301656685,3.63061306605212e-5,0.016896163492937016,0.0006447006506577648,0.07200975620836028,0.003674945877068602,0.3428743599599413,0.010454617583357112,0.5608216455851333,0.016576845474085524,0.8219571082862251,0.01656211518985523,1.459435458046899,0.022684909929567624
265.0,0.0031405931325743314,4.0127757166701086e-5,0.016994701760416966,0.0006367112594615197,0.07271253630240415,0.003750904469609709,0.3486737712874096,0.010712878928772795,0.5711087803517874,0.01693251561895195,0.8374499460074861,0.017386827018069317,1.487467705622423,0.023437364659914795
270.0,0.0031394095931789987,3.847955893100528e-5,0.017072891119547996,0.0006231917545598977,0.07344388724339697,0.0037813383308175066,0.3544669402411976,0.01099945132956173,0.5818724642866615,0.017539756724328563,0.8531585609061427,0.017285290106165044,1.5150174270373589,0.023929027615068783
275.0,0.0031379943198063406,3.866596837099462e-5,0.01716276461212134,0.0006663498844873798,0.07417638311629741,0.0038391518109048717,0.3603135544226274,0.011210645992845622,0.5920081761125091,0.017755653968326065,0.868485815156132,0.0170893369285352,1.5434061084835646,0.02410287499269081
280.0,0.0031381362236403343,3.901746585623802e-5,0.017249626043527998,0.0006848157629136734,0.07492300951480495,0.0038609454944001824,0.36619693386614105,0.011373878362533854,0.6019306827490936,0.018295997384702094,0.8839735746376373,0.01747097435227822,1.5715641543481602,0.024673647572711056
285.0,0.003137647867548,3.551965461492981e-5,0.017348715963268663,0.0006758734376113618,0.07562503190464998,0.003965248193134075,0.37217326563839653,0.011397595383180862,0.6121618245028404,0.018504154906448685,0.8996453712955482,0.018503488937911667,1.6005471367363102,0.024981147186162515
290.0,0.003138766199218,3.980487432311598e-5,0.01744461051170568,0.0006883639276870366,0.07632621858300673,0.004040490226326607,0.3780112930729518,0.01174658354773717,0.6224795907973844,0.018831148080629977,0.915133236567726,0.019309107160686418,1.6286648438457128,0.025831518541658376
295.0,0.003139299117771999,4.512971221289401e-5,0.01754995520090735,0.0006886126589143235,0.07705316751197805,0.00409719373819478,0.38384536315865825,0.0120654480932858,0.6332628859453642,0.019495970023688764,0.9308938774991242,0.01919659038445045,1.656384983824287,0.02639775979055118
300.0,0.0031398302580956804,5.1433581206640955e-5,0.017643421653513666,0.0007399030327958049,0.07781415732901036,0.004174187419367267,0.3896706088424962,0.012318185118325001,0.6433984683126266,0.019798411992057362,0.9462699377962701,0.01904896441924093,1.684845955775174,0.026408536884184878
305.0,0.003142053353834332,5.203451289756333e-5,0.017727184579360324,0.0007728650795409366,0.07854033315585403,0.004182415194959738,0.39554789797218437,0.012556136652298475,0.6531217296497575,0.020335529458241366,0.9618494569349412,0.01943499080848508,1.713232667831172,0.027097770967933595
310.0,0.003140150277011339,4.798097659314339e-5,0.01779324518593667,0.0007697201317432387,0.0792486658221286,0.004238451960385007,0.4014830700605432,0.01266557312287468,0.6633484580990043,0.020628761660555054,0.9776974139853954,0.02041418127656455,1.7420686215742407,0.02732519269623208
315.0,0.003140805529326333,4.547625436550701e-5,0.017858733782911692,0.0007673986610173167,0.07997952472312397,0.004318134880760028,0.4072710310356104,0.012978377568915801,0.6737424733263728,0.021051706427516553,0.993351840312949,0.02098848053171625,1.7702689832560483,0.028159719378039384
320.0,0.003141663261730335,4.2898838428878166e-5,0.017956593597900014,0.0007591623832902066,0.08066223328899597,0.004353506876150124,0.41305085917253065,0.013254154751607593,0.6845633104029267,0.021758422098413856,1.0091253266764793,0.020798387452673175,1.7982689760424067,0.02858890236574343
325.0,0.0031438371622669937,4.3140834865670876e-5,0.01804911195921398,0.0007841043767245697,0.08133954479305984,0.0044372534522113165,0.41901613657930453,0.013520240692800464,0.6947205639426747,0.02206851345622381,1.0244187714562252,0.020510233856212257,1.826924998454238,0.028493085181740326
330.0,0.0031458172092393277,4.708515519222713e-5,0.018139568524001018,0.0008214332150785628,0.08205159186903936,0.004430070708987644,0.42495940605232985,0.013801385078647805,0.7044864316828917,0.022599633050661,1.039948471721721,0.021058250037495858,1.8552473243725187,0.029424127085280468
335.0,0.0031466964747743375,4.585248071012043e-5,0.018206011847066692,0.0008184108039292102,0.08272420988861443,0.004524892402477202,0.430878418470017,0.01391226618246771,0.7146983593173919,0.02281859623885004,1.0559553953312324,0.02215608876587403,1.8840491178731926,0.029643018613264703
340.0,0.003147813207614996,4.6379353083367615e-5,0.018280968725724732,0.0008239452694319042,0.08338015597697847,0.004586822629426216,0.43674723619013084,0.014202209308555527,0.7250337753215108,0.023231060339393903,1.0715873257860102,0.02272392679427054,1.9123743222212306,0.03050626537910234
345.0,0.0031486199029229977,4.5806264088643235e-5,0.018393102507527365,0.0008314508129934049,0.08407362317232792,0.0046539111971703176,0.4425531377708301,0.014543990740605108,0.7358417254401294,0.02393188026951166,1.0874491998462061,0.022639642183506274,1.9400956742947297,0.03131895183577687
350.0,0.0031499066561676632,4.7224644749009804e-5,0.018490845093431678,0.0008797509739279535,0.08475956467162594,0.00472555983864803,0.4484428242077514,0.014846858194342599,0.7459864651085305,0.024294912079049595,1.1028430785204841,0.022176575406517306,1.9686810718749599,0.0311885662216271
355.0,0.003153519337099003,5.1130869860549835e-5,0.018590081063667694,0.000922724566379834,0.08547617528886756,0.00472208014066589,0.454349431295378,0.015085039075165901,0.7557808019548417,0.02489308348601051,1.118396919875312,0.022658213828682005,1.9970586922321365,0.032049765782693786
360.0,0.003154149202980677,5.0137668073922454e-5,0.018664372148662987,0.0009183964450434982,0.08616706446668132,0.0047800033250601295,0.4602634656009662,0.015110854514089951,0.7660618612717507,0.02517083927148684,1.1343944700464077,0.02356195996913768,2.0262118957950954,0.03251981542499702
365.0,0.0031552046791480035,5.042992040059716e-5,0.01873322461176836,0.0009250441902654876,0.08682768146930131,0.0048369612871971114,0.4661742005714396,0.015467550187264948,0.7764519868598897,0.0255632398998448,1.1500403725463892,0.02392783527274424,2.0546735616980163,0.03363508071500515
370.0,0.0031582544886636734,5.0022111843347615e-5,0.018818484937248317,0.0009069323910881065,0.08750272051183214,0.00488406285104569,0.47199300166083635,0.01580514829041942,0.7873181389189545,0.026292737111781428,1.1658286821006687,0.023710212548109903,2.0827554051296566,0.034359511082521554
375.0,0.0031593311909566637,5.13636582770285e-5,0.018922725824341343,0.0009567473356846181,0.08821695855081613,0.004940475613881477,0.47790910525358377,0.01609454038161101,0.7974439569993802,0.026704469985691526,1.1812668599596043,0.02337151410502543,2.111202185405901,0.03422780984756788
380.0,0.003162700848560333,5.523018453940017e-5,0.019016574970647966,0.0009786873409955376,0.08894239161174952,0.00495060776183015,0.48379698182281694,0.016369148582417833,0.8074014705785096,0.027428521701514344,1.1970367785067193,0.023644854604170377,2.1394152157700996,0.03520913507221179
385.0,0.0031608047592176667,5.625535504973282e-5,0.019086503994306336,0.000987994434189409,0.08962961704807075,0.004999277625466811,0.4897313959990468,0.016441166428399708,0.8177943649529529,0.027778923951621015,1.2131806222945092,0.024551343805800107,2.168263614152307,0.03547735421400769
390.0,0.003158334540463666,5.680798748772707e-5,0.019153276439079013,0.0010018512947584882,0.09026026950004304,0.0050628053082581006,0.4956072068633203,0.016768877131068022,0.8282003612109295,0.02820918956928761,1.228825748995043,0.024917748284787294,2.1966205571287114,0.03642776605860963
395.0,0.003157493208553994,5.9225827518815675e-5,0.019239317290554333,0.0009799079037891261,0.09094348242438755,0.005122946197727581,0.5014533681529058,0.016992886641850353,0.8391259034809262,0.028897315928219883,1.244561446256265,0.024664545446806994,2.2249326532304177,0.03709011633288078
400.0,0.0031539218608150035,5.9702889548061336e-5,0.01934524573993399,0.0010218683726560247,0.09161605194611819,0.005178804248644738,0.5074028416936885,0.017252241445779085,0.8493574658829726,0.02921933485767202,1.2599528823961499,0.024328352879318598,2.25360422742044,0.03688722594185073
405.0,0.003156183514528998,5.799141499469318e-5,0.019425784359387306,0.0010439486637039877,0.09228893423731094,0.0051856840603445,0.5132883011840618,0.01757169716119323,0.8592996571069274,0.02984833137448353,1.2758315785954626,0.024752431921169438,2.2819348983441348,0.0379360755021131
410.0,0.0031573083532199986,5.555921091632176e-5,0.019476673017341677,0.0010436678616929356,0.09298189850297624,0.005267223321030105,0.5192080214239853,0.017675293631025796,0.8695534092049565,0.03008826287759863,1.2920424204738898,0.025725671103739176,2.3110019604629994,0.03827849406251714
415.0,0.0031579681034493317,5.389852923825761e-5,0.019563134361759316,0.0010600620453178585,0.0936313666072937,0.005359573473842502,0.5251188949104308,0.01800141816868209,0.8799130836840922,0.030427515436093632,1.3077164633172966,0.02602213410774191,2.3395125192601767,0.039313266265562676
420.0,0.0031568783407296703,5.3504537417028374e-5,0.01965097370729632,0.001049403940901573,0.09430957911427457,0.005402901850681309,0.5308878413633478,0.01825288607504692,0.8908997705148328,0.031041368557433342,1.3234928477875416,0.025701701051498403,2.367931847043844,0.03987351096602125
425.0,0.003158861449881668,5.4717841254503604e-5,0.019754064434128728,0.001085177994243657,0.09496935368105686,0.005455502912369838,0.5368377262503401,0.018476674438183703,0.9012975452266642,0.031348758641431905,1.3389873682767792,0.02547298716496013,2.3970546780998765,0.03998308746238702
430.0,0.0031588082637456706,5.744285300367007e-5,0.019825582502439636,0.0011125692274792684,0.09563402931203359,0.005416874463413936,0.542729960881388,0.018754598678160112,0.9114235112611653,0.03199551722583104,1.3550161416934825,0.026064373220225055,2.4254068070137884,0.04134919696102209
435.0,0.0031612162099879963,5.94687294971359e-5,0.019890415769105663,0.0011250552558665155,0.0963204223243275,0.005514296400308442,0.5486682558551385,0.018863046609873327,0.9216636613975399,0.03228435970372695,1.3711871570869694,0.027166847732194535,2.4543981018814636,0.04174684221550166
440.0,0.003158992813511328,5.879589062955808e-5,0.019967609806622016,0.0011474687532024297,0.09697053033218733,0.005619702668575218,0.5546099505268584,0.019165124587183984,0.9320130439723215,0.032615024511970375,1.386891015935694,0.027391805869794474,2.4829374526472185,0.042706708015744575
445.0,0.0031597504418280032,6.101080098703745e-5,0.02006289526519535,0.001138326638566769,0.09763017463562257,0.005669752826175019,0.5605360896163958,0.019427798480266448,0.9430048354610816,0.03317054434897521,1.402782617772982,0.02712949555929701,2.5115499409772313,0.04316451160369639
450.0,0.0031624118381466623,6.411581477137188e-5,0.02016762258257598,0.0011647004057725463,0.09826042945773923,0.005715080854034266,0.5664817426848154,0.01968212622222855,0.9533594680220497,0.03343795436374032,1.4183810203344085,0.026902625144896556,2.5406237351252074,0.043224560499764725
455.0,0.0031639714747443305,6.420271185074284e-5,0.02026200267422933,0.0011971436154105048,0.09890106966993996,0.005660323451958641,0.5724138358411196,0.01999197040009587,0.9633520533420386,0.034151466778379894,1.4344382171581882,0.02752791519888307,2.5690965867444895,0.044410852030940896
460.0,0.003166981759629331,6.34233114581414e-5,0.020324148440828305,0.0011892917400038716,0.09959813712554723,0.005776928278380755,0.5783823335854316,0.020089513285070883,0.9735920174465095,0.03443217223523178,1.450748598725911,0.028577530402683914,2.5979962716407963,0.04517435464381665
465.0,0.0031647728378380036,6.233886142457796e-5,0.020416378667202355,0.0011932163271512611,0.10024083204908567,0.005881222471433457,0.5842799429508404,0.020396122441226915,0.9839716484979987,0.03483355909489962,1.466598029662275,0.028860616761212043,2.62645472255981,0.046377902186375386
470.0,0.003164954937895994,6.239095103058912e-5,0.020513177431287995,0.0011813886234823528,0.10091345983117513,0.005932429636343164,0.5902754824378745,0.02061242195752576,0.9950271786501349,0.03543774346652522,1.4825583256569899,0.028549515241295575,2.6551652077872303,0.047074293822535224
475.0,0.0031642673983896673,6.83675216772781e-5,0.02060577550028101,0.001233263318837223,0.10151725189948602,0.005981684235810029,0.5961892165796746,0.020936732665780042,1.0055378979042398,0.03574988624085069,1.4981521930896846,0.02846184314061289,2.684348449032535,0.047164588517297414
480.0,0.003169518532486668,6.64246890483801e-5,0.020704075483541678,0.001259393609932185,0.10215646978382337,0.005921075786311649,0.6021660285194126,0.02131713563691392,1.0157161042405976,0.03639704973588832,1.5140942605717043,0.029153910323577985,2.712819620232425,0.048014768035018966
485.0,0.003168498872533334,6.559718138021986e-5,0.020789546227787652,0.0012525588905464937,0.10288578723050731,0.006071474243061546,0.6081689247778594,0.021419514468805217,1.0260256816220876,0.03673631210529548,1.5302840984101589,0.030108567414478725,2.741639489660926,0.048625301729119046
490.0,0.003163987489343665,6.281821472730584e-5,0.020874270358882646,0.0012465912475154374,0.10354801346752183,0.00621791601377624,0.6140927940825284,0.021714099796808328,1.0364050577153785,0.037323337487542775,1.5460015084645993,0.03036565568275082,2.7699957960901362,0.04963529469752995
495.0,0.003163619041812671,6.297076649498206e-5,0.020945565123890307,0.0012409620323020842,0.10418470602498357,0.006290680215587598,0.620110775811315,0.021939222526185385,1.0474124440694337,0.03791304144957631,1.5621226173284624,0.030095956759002254,2.798665524662022,0.050367297548143064
500.0,0.003167974194166336,6.754227449602457e-5,0.021032604414690313,0.0012917155007644125,0.1047943803548599,0.006336205592803994,0.6260140848558133,0.022261282908862763,1.0578844149152866,0.03831054205619844,1.577800578615322,0.029796722757954492,2.827887261895932,0.050450013403009406
525.0,0.0031678011487053367,6.645174934870126e-5,0.021446036171195015,0.001369787485681776,0.10790357786356615,0.0065641312574498175,0.65560511529243,0.02364230951765819,1.1099561737460175,0.04097457741220815,1.6575284864701618,0.030979450975336206,2.971947783611219,0.05407597790741987
550.0,0.003175537536676002,6.402382523789361e-5,0.021829238970527676,0.0014142401188376999,0.11112052930331981,0.0067779477326143445,0.6855775056853074,0.02504772874312032,1.1623978729979023,0.04372598580442922,1.7372370513449489,0.03211084135585246,3.1158465382906475,0.058157075360111124
575.0,0.0031781909846979968,7.043717093744374e-5,0.02225807378560866,0.001489739025726219,0.11437025699315317,0.007067635140959344,0.7152557049027085,0.026412494539239453,1.215013071124055,0.04653123355777397,1.8170769164202107,0.033079445952907065,3.2602442650186227,0.06272146215529445
600.0,0.0031769506703183373,6.573457486000219e-5,0.022682671176471672,0.0015693532966117598,0.11754320334987677,0.007219133078486529,0.7451153580028057,0.027804696932507065,1.2676797113391538,0.04925348437964741,1.8972233572856372,0.03417975958674575,3.40461608657633,0.06793216799297667
625.0,0.0031849917187206696,7.041040550155653e-5,0.023122228085490658,0.0016705680869099396,0.12068394404566414,0.007403950345804877,0.7750782783786972,0.029395453973201893,1.3205187832103178,0.05183911638511682,1.9775462338425285,0.03553178460630056,3.5494243243092463,0.07271065634391188
650.0,0.003182809450714666,7.583424384019492e-5,0.02349459205976732,0.0017472803861296592,0.12387600984923149,0.0076328141072643735,0.8051539007329945,0.030886186692116346,1.373168110964729,0.05439741884515481,2.0582398253889798,0.037281679180957705,3.6940603315546334,0.07717161476555195
675.0,0.003187422170263008,7.503890341655162e-5,0.023900761436806337,0.0017958850803541774,0.1270228467377179,0.0078124314365404825,0.8351568952203517,0.032524647401976886,1.4256980352796924,0.05706837906221552,2.1387569304638645,0.03889343659684539,3.839891804470628,0.0822535280759897
