t,Delta T=0.05 C_vv(t),Delta T=0.05 stdv C_vv(t),Delta T=0.1 C_vv(t),Delta T=0.1 stdv C_vv(t),Delta T=0.15 C_vv(t),Delta T=0.15 stdv C_vv(t),Delta T=0.2 C_vv(t),Delta T=0.2 stdv C_vv(t),Delta T=0.225 C_vv(t),Delta T=0.225 stdv C_vv(t),Delta T=0.25 C_vv(t),Delta T=0.25 stdv C_vv(t),Delta T=0.3 C_vv(t),Delta T=0.3 stdv C_vv(t)
3.5,0.30896569930636214,0.0026461268270082726,0.3083451099697065,0.00165457196536817,0.329008336212331,0.003777348257013716,0.3766040870562234,0.0038458386235325505,0.400458122539073,0.0037948262419375267,0.42800786010803493,0.0051533268351565565,0.47901689841951994,0.0024670483948787503
4.0,0.2774704262987208,0.002273630516137924,0.2774072109157556,0.001527975790330713,0.29962235395044223,0.0036074060121721544,0.34595008059801546,0.005418058784501181,0.36879547698651716,0.004324419367161361,0.3947798129274296,0.005024767001306171,0.4432111259001286,0.0029940625432136603
4.5,0.25143148075063426,0.0028639580570524134,0.2528083188291879,0.0019662231105806584,0.2748284020325957,0.003618781811892386,0.3183647674042313,0.004733535691121092,0.34052837770624744,0.004170639056101135,0.36697584613328965,0.0049695690281680365,0.41543341389082655,0.002763597464102625
5.0,0.2301940071234875,0.003895753332448923,0.23169761930808708,0.002243167126777073,0.25170611369707313,0.0035796471294636824,0.29534027615721603,0.004504470608556374,0.3164324820439576,0.004863801651123199,0.3424687094818727,0.004701209958784768,0.38373775299299695,0.0029583260992286685
5.5,0.21145749492347282,0.004578627843685935,0.2126332216001682,0.0024035584414319007,0.2319383515268874,0.003707546595762746,0.27447697705014645,0.004841417313961461,0.29451259698310384,0.004247933036441791,0.32129259030319435,0.0040735941309780616,0.3670278702076493,0.002981371546444549
6.0,0.19507874353063834,0.0042212232037202885,0.1958603645942135,0.0032010813589191563,0.21496330729174867,0.0032174789234866866,0.2568189683543961,0.004801905202977426,0.2744829060076747,0.004158714472148294,0.2985631296390391,0.005149994381306086,0.3359196334090505,0.003260418406243718
6.5,0.1812879450762778,0.0036839871173145796,0.18156360469036675,0.0032972899944046703,0.1998685625264126,0.00286255791728834,0.2399239835319656,0.0047499430084946255,0.2576602319006891,0.003667793013822432,0.28167173763120196,0.004812375875744247,0.3169569969737407,0.0037202303508544975
7.0,0.1683893760124715,0.004117081370702225,0.168913191373361,0.002934780830818469,0.18603911577316593,0.0028731969037104716,0.22503761642596704,0.004491452081627492,0.2423345369345607,0.003280452333894918,0.26472443886448627,0.004721728608763548,0.2960816960972821,0.0034161713269883313
7.5,0.15672528381990442,0.0030292262060678398,0.15732588620680973,0.0029455645070719095,0.17441111401843828,0.002483271341875996,0.21180727915036762,0.005084019525979313,0.22845449367558976,0.002566630129063842,0.2492741969080589,0.004567102306869499,0.2789993129694257,0.00360970439468554
8.0,0.14652021765225137,0.0031704871634903003,0.1477604692747583,0.002526203700229423,0.16417537642066277,0.002458231340181565,0.2006882960203687,0.004417074119183074,0.2162409594978564,0.003376129958660308,0.2355708504267854,0.0034451934178170093,0.2621934571262253,0.0039217874760613235
8.5,0.13697238775451887,0.0026178274044896554,0.13880075934625344,0.002228424936576244,0.15499433816969393,0.0026016841614453132,0.1900230606034497,0.00480099195851465,0.2056423446118451,0.0031168428707398364,0.2231087859151275,0.004192403035766287,0.24780202284560016,0.0041217182110455
9.0,0.12869273477203713,0.0030105195520191198,0.13073502854870292,0.003042597059698183,0.1464012900126569,0.0024519822161237063,0.18036193738414127,0.005529054286004658,0.19459451242327921,0.0029258299451575373,0.21215335692459739,0.003360521193650273,0.23393352723488797,0.003421435587569378
9.5,0.1222457857120306,0.0017363419591445383,0.12248175135344845,0.0016396732425507173,0.13952987813138648,0.0021231164737575588,0.1723376502921262,0.005727308675945537,0.1841010948809206,0.0027725747240384064,0.20092249231935208,0.0043262341094121035,0.21992296702113082,0.003263962274019497
10.0,0.11590687408352011,0.002158313148749225,0.1167293832096847,0.0022100844035444277,0.13195012176190582,0.0028443968103132977,0.1648204642769681,0.005590080912258253,0.17631381561839926,0.0022449571914700457,0.19203607946303908,0.004732339875101935,0.209684103564449,0.0033147326257204615
10.5,0.10942587412610169,0.0023822297417301934,0.11065224955240731,0.0020185710110700627,0.1252346531663997,0.0032015115091397375,0.15775673448558528,0.004906547939024144,0.16850848209639185,0.002558473977921234,0.18407513874654988,0.004517277415088607,0.19787052993359772,0.003945133830897715
11.0,0.1040896872813867,0.0019917231706643754,0.10587293346803442,0.002822753631982611,0.1194612499260012,0.003863544493266769,0.14946235238235622,0.004229727130063918,0.16182322475124689,0.002773814145534335,0.1769324846153061,0.00401600140038019,0.19329048419848552,0.002954653945615832
11.5,0.0986488035233969,0.0024279257973437735,0.1004462648696558,0.003805771327599352,0.11364883533980334,0.0037408800629697256,0.14387239589808667,0.003749010065976206,0.15476256139069036,0.0031051071161017864,0.16854436719188165,0.004062948711169861,0.17812903286938386,0.0023210072891897845
12.0,0.09347038313605098,0.0021930582924075443,0.09681951754328348,0.003853028298872363,0.1083603626171759,0.003991660612564019,0.13863633917175797,0.004004567660877963,0.14828874556851468,0.0020778494457787916,0.16063069845345587,0.003045141996622076,0.17053209715832507,0.0032924234950061724
12.5,0.08941166869334928,0.0028268576080457556,0.09260290037140953,0.0032185042204193773,0.10356234349363802,0.0038131589784477643,0.13297959416460453,0.004620181506520962,0.14217196449491284,0.0032942382944760877,0.15373314871859067,0.0032779780983130343,0.16060517380488554,0.0032054943429201863
13.0,0.08632547932906737,0.0023698696002494093,0.08924172375490715,0.0032031786440627637,0.10000406951483953,0.004043887934142236,0.12926159526733488,0.005477224543680323,0.1370910892178073,0.0027324628156357093,0.14758950121189854,0.00315362525868479,0.15372069570516816,0.00277680220185127
13.5,0.08246737475175643,0.003110974233690933,0.08493796922062323,0.003442661871967093,0.09697020857668967,0.004306973836478123,0.12406374139699763,0.006412607244270131,0.13196928688268594,0.002722233488200857,0.1422201230972185,0.003239888727132339,0.1455264784915765,0.0023119518970337485
14.0,0.08000897011463494,0.0030756202731464653,0.08051976066418179,0.0036896167017487253,0.09409883574364519,0.0038333944377941724,0.11846888011946181,0.005488278147904535,0.12653852086861994,0.0031894569384677434,0.13664838235889926,0.0037797478707721705,0.13872680454145342,0.002685559926792747
14.5,0.07781676157638008,0.0026451680316711555,0.07764189358569126,0.003314309768280558,0.09091416985248521,0.0043650937219612785,0.11515387833108126,0.005147944692573687,0.12218713163714194,0.0033115532079401686,0.1318925608634895,0.0025529298972416124,0.13235413001457336,0.0029173999606007307
15.0,0.07519953804004138,0.0021278504510268783,0.07431964529892172,0.0018114229466832908,0.08619320536488606,0.003567164810353515,0.11100956405870765,0.00566566578178772,0.11879698197673286,0.004042095180804957,0.12684415314844094,0.001979859084492766,0.12592274981781498,0.0027219486503533602
15.5,0.07222140703446453,0.0028929698482641143,0.0719677463907082,0.0025471839019989037,0.08385658657389812,0.003919667557215741,0.10776084968565111,0.005491886409960288,0.1153040857037075,0.00470143987938611,0.1223740133922169,0.002643793316734253,0.1221853304584419,0.002657829492498369
16.0,0.06890260934256132,0.002192743638427811,0.06998733451914606,0.002404109577954776,0.08206541898079109,0.003707153231646641,0.10462350586721958,0.005349423356589124,0.11080957616005167,0.0043465957056927,0.11875778894912534,0.002266285795083369,0.11527799579240645,0.003299711688729222
16.5,0.06659421337452368,0.001849778393645069,0.06786616261717314,0.0034608942253264354,0.0788484892780035,0.0038337664059867587,0.10208672385421358,0.005532013446867454,0.10873376095364104,0.004210304000446782,0.11616259104959219,0.0031694874618476633,0.11527806987392171,0.002448887488674706
17.0,0.06402727759320564,0.002515032172115865,0.0662721541451188,0.002838604491568207,0.0754677796697889,0.003341035645196767,0.0984975446371648,0.005234498935486888,0.10449554491670224,0.0033696488085648586,0.11077743639501045,0.003716564731916672,0.10546623299465503,0.003772055221007074
17.5,0.061927794362578795,0.0027581032039063736,0.06444838126782451,0.0031972122733340508,0.07325840502642125,0.0030713556322170764,0.09457651967440388,0.0067528552520911885,0.10088058998687663,0.003756326959228917,0.10703596569967962,0.002434904761710867,0.10085633732108583,0.003577851301027681
18.0,0.06012956230495777,0.002330957962489464,0.06209812549455722,0.0030999192821418746,0.07091228360597754,0.003991526305626304,0.0917075505386618,0.005644100995902175,0.09774295300910416,0.0038444826409281484,0.1036534310118687,0.0019214234051300098,0.09586984130040557,0.0031939795173801682
18.5,0.058246197717588634,0.002494078077774861,0.059509020004494116,0.003676693053116063,0.06861778038812712,0.003970865609809565,0.08888889191660576,0.0051389620586696026,0.09476269613584319,0.003947406063632456,0.10127095055442678,0.002330102620228816,0.09291473201690825,0.003735797623337703
19.0,0.05556231111668168,0.0032284430195124573,0.05743838504984102,0.003141974390922616,0.06699639590718895,0.002980649883878055,0.08644837034030813,0.0046605853169247955,0.09344744932572309,0.003999696817559893,0.09849370434974224,0.002823452711870011,0.08939915301980185,0.0028164657710768176
19.5,0.055120197955130554,0.0029726125607577496,0.05673677296203865,0.0026135093424225113,0.06502920931771908,0.0027972715107248605,0.08352149301755851,0.004210473505903002,0.09069961748206637,0.004167090257356516,0.09586605685243399,0.0033253227799771496,0.08538024774274482,0.003345519680811896
20.0,0.053668146425290164,0.00379929820788686,0.055911196471861345,0.0028167025544311047,0.0633185172076662,0.003574933916354751,0.08149348253877645,0.004225467680539676,0.08808784890303113,0.004675523871400894,0.0943263051733083,0.00330421520200372,0.08237101049763171,0.0031119781123515582
20.5,0.052566041518449035,0.0029633147414822912,0.05423850539783075,0.002835892018859289,0.06186031883325095,0.002674208899527913,0.07932292896898162,0.004505334155553359,0.08610233797173411,0.0036896552704319945,0.09137815424097402,0.002420515233502389,0.07852080443119888,0.003770520143765982
21.0,0.05057690918287663,0.002267646169453136,0.05265954162032547,0.0020051999390547407,0.06088739863028285,0.003240333503326223,0.07855351460352017,0.004733695089080606,0.08355681162939123,0.0035018136715264333,0.08883802793530393,0.0023292010998152623,0.0769426159253003,0.004423611582794642
21.5,0.04961175350706944,0.0019909660245577294,0.05079184619369874,0.0027621057723272147,0.059245074496356666,0.003588366238137445,0.07746229939953889,0.005295211052455833,0.08175300191352161,0.004154698632046685,0.0852931256863451,0.0032176502754971224,0.07261486852230437,0.005629876880427427
22.0,0.04844157211975245,0.002619454370992069,0.04988421102413178,0.0029536093736305625,0.057975503554917575,0.003045118831211213,0.07565773658639616,0.0054752431610589295,0.0806442029336213,0.0038396671326783607,0.08401103303475285,0.0034181709485589912,0.07377838718687188,0.004280764526907529
22.5,0.04752141931506802,0.003328243225152128,0.04712287557251382,0.002969773324722291,0.05670689296149519,0.0033810301393693534,0.07331441851310724,0.004281498362048059,0.07863515031828511,0.003364949630657115,0.0813477675656336,0.002899539568791252,0.06764820577244718,0.0041913279711705284
23.0,0.04623332137137066,0.0027203093685727294,0.04571920924798197,0.003333192696591033,0.055278397751760855,0.002590667109586911,0.07106352464734586,0.0045123339422513805,0.07646134171173537,0.003402368746213033,0.0794879128279327,0.003145232729166467,0.06623659049786909,0.0041984947226038904
23.5,0.045280431076788995,0.0022201995453751855,0.045150659661094446,0.0043226536445178385,0.05421864057611405,0.0025429721161531484,0.07046687841608519,0.00406614585440594,0.0741072122545777,0.003420401605712696,0.07746312267956815,0.0034326052108543574,0.06197089801217141,0.004138089773234522
24.0,0.043785792348844374,0.0027459193098775168,0.04369380642919881,0.004155911538348969,0.053168487662191954,0.0016826820614705678,0.06836021632315736,0.004080900401356882,0.07305757084059379,0.0036268203954328755,0.07629778939318033,0.0033613523770520547,0.060429663367408994,0.003850354319430865
24.5,0.04312727865470515,0.002598708775520812,0.042239336976751266,0.004245481428443868,0.05132632582493639,0.0033773896654164977,0.0670234690374745,0.003989724093575241,0.07195370339959652,0.0019509670448940833,0.0743930470484537,0.003328915967874778,0.05793644021918841,0.003864731282069686
25.0,0.04176670167035394,0.002946687073989231,0.041622259457647644,0.004169657584417808,0.05079013848990288,0.003222490779016465,0.06568655458408815,0.004716797344812375,0.06955611783962361,0.002771935352846672,0.07292239274151062,0.003639011091479944,0.056230934997571924,0.004362529561908179
25.5,0.040715111706459924,0.0017124377391996503,0.040262904297916416,0.004612345192392158,0.05002769355773544,0.0031152259990670766,0.06413619360879162,0.004893863194656287,0.06743136623488276,0.0026051997349253384,0.07129787957557845,0.003048501249712944,0.05479519801322193,0.004107776675575488
26.0,0.03940593851676301,0.0026784122343642552,0.03963003123915887,0.004762659402325871,0.04869422799085716,0.0028427339437764694,0.06291862865695154,0.005125355313003397,0.0658602620570363,0.002718716433145643,0.06962923624691834,0.0035624797493543016,0.052590245866145316,0.003842003020850003
26.5,0.04034010937388697,0.0028455167395437164,0.038820958511390356,0.00415199410995658,0.04733823942072614,0.00318967051965754,0.06056010099703851,0.004635748950966553,0.06445010617990724,0.002724363921492591,0.06867353519239364,0.0034259993415318873,0.05152957008597464,0.002516560245581493
27.0,0.03776371304530602,0.0021720276064127538,0.03788481305051916,0.004354943443940447,0.04650631975864133,0.0030759557478617044,0.059269952892464874,0.005030349184891301,0.06340383954407594,0.003047707657774082,0.06649034126504247,0.0030944636269714123,0.04960769469490508,0.0029561526586241527
27.5,0.036879928903890684,0.0022400087687465178,0.03648779606154031,0.005098657789926394,0.04637219976462243,0.003065710388349146,0.058882506080055005,0.005243158333690234,0.06269628647148626,0.002924051552453802,0.06611533926088276,0.003919964286071265,0.050984295515605925,0.0014864053870245772
28.0,0.03564421106990237,0.003184550169942518,0.03611433982958449,0.004656633503728152,0.044915437083536236,0.0035504322389896385,0.05817458401234895,0.0051483212522949505,0.0607588642288861,0.0027324764083410864,0.06379383385992533,0.0042370465073783515,0.046298899342237396,0.0027352168529640834
28.5,0.03492044719469701,0.002801261042171567,0.0355824871513746,0.004538089162161566,0.04407723377663471,0.0035628417910308296,0.056933004585557945,0.004749789461836765,0.0593307341065176,0.0022428150912102702,0.062302484789125714,0.0031756204144210197,0.04489478881388661,0.0028991228991705285
29.0,0.034315409926894344,0.003597347972393813,0.035182378998593763,0.004706875379107834,0.042715518494837706,0.0027412203287656266,0.0557973142211378,0.004466385156534043,0.057551959523739,0.0017372749530909662,0.06090018805056866,0.0030593694690378517,0.04333191678946157,0.002843738323555031
29.5,0.03386119308155855,0.0034769889752492623,0.03413816772353065,0.004546459518381286,0.041271241090081144,0.0032499474919349034,0.055738439721330954,0.004338722381777801,0.05664714628138865,0.0015090832746041754,0.060177802116032096,0.00342731521919376,0.04305756430801072,0.0025430582535725817
30.0,0.032610528616873566,0.002904103105395873,0.03350809817714519,0.0038676647170548576,0.04006814628580935,0.003873841347207889,0.054105628963095356,0.003220890537996275,0.055220538944467476,0.0021548770343565206,0.058438832596660197,0.00350563196796523,0.040879256271888556,0.0018859888936013265
30.5,0.03126132673317656,0.0026949924143725348,0.03323617187480365,0.0036764594319371687,0.040016748142773034,0.003665894152309676,0.052428259343583375,0.0036291378860996777,0.053025823299175844,0.0023607718587645814,0.057766109394143436,0.003395307277927885,0.040448218393500095,0.0019221458225525088
31.0,0.030044578479702017,0.003446916496545845,0.03218077215972003,0.0031811189737461737,0.03955565789552223,0.002909125824003345,0.05272561642244834,0.0039601323063450655,0.05280094460125434,0.002352122473482274,0.056429590594882395,0.003324705930845466,0.03863124855017171,0.0025888351458623277
31.5,0.029759031825365895,0.0027119237626035387,0.031722498390431106,0.0032056928866772754,0.038421691238026474,0.0031539581934728646,0.05189774598860808,0.004259326093765665,0.05221592295346818,0.0021318828119227333,0.0550155580275695,0.003471109038017374,0.03765066490336376,0.0028125703054543132
32.0,0.029007443920550928,0.0035970886134841823,0.03194040598464431,0.003245783400257235,0.03703335424887769,0.003281103550288569,0.05097934120081575,0.004590780525068668,0.051059490149763874,0.0023047787246177507,0.053807759365554805,0.003871406298813466,0.03663321418751481,0.002323503343017866
32.5,0.02878375726040063,0.003561207370901526,0.032021881445422694,0.0033010076281444574,0.03682075740878442,0.003606628629623835,0.05008592153064947,0.004838926846522245,0.05080184310747883,0.0018239614949181937,0.05272334720639722,0.0038430237568544646,0.03569319832127056,0.0023398112662461478
33.0,0.029085742372446564,0.002472771789441538,0.03166819735728134,0.0031509218364984587,0.0366508346201765,0.0035113064727420908,0.0495613728232957,0.0053493537473096545,0.04964235021538767,0.0026691892350510283,0.05264475453753957,0.004748063132931598,0.03694025435179045,0.002727412010448689
33.5,0.027451795044006994,0.002259445438304833,0.03185025049501001,0.003662772522867155,0.036562592720713424,0.003366916176629098,0.04820022095495119,0.004976182429248737,0.047845831242509664,0.002956203673401376,0.05098265546130234,0.004224742541325552,0.03309590785259856,0.003127349375519228
34.0,0.026668518627738825,0.00278450634584883,0.029822773236845856,0.0034419633046788353,0.03592915636544057,0.0030882442841920193,0.04809892403107338,0.005158900368804532,0.046978759492559766,0.003553572992664437,0.05010007799691697,0.004623902627708973,0.03241842244585945,0.002897918936994006
34.5,0.026667522618710728,0.002698303883032497,0.029299384315711628,0.0027044816134162175,0.0342007163311263,0.0030007527434755725,0.04769143280884718,0.0050488689182744935,0.04627022106874284,0.0024741064589466296,0.04926438304534715,0.004368958113609732,0.03075535230002028,0.002797243844889322
35.0,0.02705398249430946,0.0024612111063392413,0.028397195433360854,0.004273193888187328,0.03309646934186507,0.0037135636465199617,0.046632159997758986,0.004086541570283457,0.045177762819717054,0.003175414181567366,0.04826070364359036,0.004361658832330142,0.030039986357572372,0.0022949677489319895
35.5,0.026810429807515534,0.0022496628659181943,0.027561195140671672,0.004464439293526324,0.03317328043317857,0.0032207944055569764,0.046258687641994464,0.004660289885360191,0.0443173501533915,0.0027804165210153363,0.0471454219332955,0.004201643593426866,0.028925056384759118,0.0023531984405534188
36.0,0.026552802169221963,0.0018053796918026956,0.026839049882765025,0.00427097054320986,0.03258357980385055,0.002730219181900743,0.04575694428778141,0.004603535435050924,0.04410250998945205,0.0029742650984313362,0.04597708688892982,0.003932473742880414,0.029389392875783328,0.0027064894672158353
36.5,0.026521886116600946,0.002902747420937628,0.026188639912221916,0.003104097446731788,0.03216186453610974,0.002185425544647906,0.04559531702789126,0.004787769916554501,0.043943529134423856,0.004340157025173991,0.044829488184206276,0.004023308812816454,0.02852547689277281,0.0030095938233283756
37.0,0.02609861852759563,0.002182037918144075,0.025173937165867476,0.003183013347370762,0.03235530395477133,0.0024189442585288456,0.0451758781100655,0.003936593775278562,0.04269939061280555,0.0033884004005594543,0.04373670973918413,0.0038360760310598347,0.02747465595664734,0.0025368697430403937
37.5,0.025752108464598106,0.0027784911037399065,0.02490534862291407,0.0022522618540508363,0.032074643940366784,0.002377232681257011,0.043957763741954606,0.0037025333109058224,0.0426725657622672,0.0031970566264372707,0.04255906096681321,0.004426218552658384,0.027362123366202428,0.002730552820186519
38.0,0.025737740363155754,0.0025596988546752295,0.024492628304825535,0.0025077981701601888,0.030857462236737975,0.0029302267396385433,0.043371370822463076,0.0032651163889787192,0.042174102116809935,0.003221362633975745,0.04207333812800644,0.0041814958775009455,0.025902784230694663,0.0026491631265990307
38.5,0.025020584412983403,0.0021700217255073016,0.024080254330562004,0.002361778138607212,0.030537111954637396,0.002384149178235232,0.04208394873403652,0.004235272258011669,0.041617829447034585,0.0027614927090288954,0.04152735339959533,0.004050666669048524,0.027636495005703234,0.0016337855461237706
39.0,0.023844674188434747,0.0026671262682088177,0.024337354669123717,0.0027832035402183706,0.03009027323032585,0.002350675982688616,0.04104422081479263,0.0038530664345963264,0.04096677092372677,0.002427038002494056,0.03991879095992496,0.0035219905257206844,0.02475726258490777,0.002333816380222359
39.5,0.023275035352369806,0.002951869137666207,0.023939163543919582,0.0025343883123000372,0.02949474139009598,0.0023563532312056777,0.04074074727112052,0.004317140413906923,0.03982474315124336,0.002238612732579,0.04036337734766228,0.003989628546458583,0.023650893700831486,0.003066594391087116
40.0,0.023505252825708787,0.0028194251899708077,0.02341889576423476,0.0025682112422731607,0.02941286347559393,0.002867207365411643,0.039260068677118086,0.005003761492813889,0.03975741985575422,0.002849227995513795,0.04014151113023955,0.003844648018243364,0.02303674161965603,0.002669422675588521
40.5,0.022267108394114117,0.002854919027566433,0.023596988318019946,0.0023529414013689067,0.028960884732632038,0.003107066459995147,0.03928656755817249,0.004795544613335392,0.03863637722109204,0.0023511727121043077,0.03995237010665085,0.0034557390470296204,0.02285747385750429,0.003769293593133544
41.0,0.02217793253185319,0.002337086868503296,0.022961479788270546,0.0018790231105034016,0.028352539528422,0.0025046868389986907,0.03855917731400145,0.004358335229531487,0.038448700838654246,0.0023396703528094152,0.03837866456794596,0.003070403178473896,0.022254819587828663,0.0034137092943466486
41.5,0.021130875801057283,0.0031496336111553756,0.023500256539851126,0.0018614961606071337,0.028270939011845315,0.003127619451636564,0.03832887804397035,0.004109727386527559,0.03723883435025436,0.0022410163953866208,0.0384466446443666,0.003179332383250031,0.021995796456089654,0.0025095634742690848
42.0,0.02058460286511031,0.0028084628757727684,0.02295419538818135,0.00195150596282788,0.027918368268998593,0.0033140836736206642,0.03780261099238295,0.00464047598390308,0.03736142190136475,0.0021501842930264393,0.03757709160231751,0.0036960393092155884,0.021306498847443598,0.002573637307356178
42.5,0.020460650763507744,0.0036982631079956105,0.022955060449264656,0.0028685325914813683,0.02684188548393108,0.0033259511660646496,0.037248640232116416,0.004184822902539972,0.0371085515356651,0.002584904196035827,0.037428197204650696,0.0036000309966099323,0.02086693360520352,0.002212920175963226
43.0,0.02072737813359949,0.0024772802005915855,0.023141692348638956,0.002598196370860668,0.02734968743705012,0.003536883537851878,0.03628046477505106,0.005316314936467035,0.0367862654500524,0.0036064690734936614,0.03672757242007048,0.0027777981930236398,0.021158669740799774,0.002778625837276618
43.5,0.019961011303006402,0.002490851946742545,0.02225945963122941,0.0018548821091815615,0.027287185502893337,0.0023909575314696053,0.03685965464149253,0.004757827526630622,0.03629391650051052,0.002955735874056849,0.03590352018353933,0.003105183136098808,0.02039077798810022,0.0026641875692191594
44.0,0.019053017298886636,0.002861285169292708,0.022292363043155926,0.0020267765563450795,0.026958516814696114,0.0026913294006673727,0.03637605594933866,0.004702019652626968,0.03660237228111187,0.0033079891725635515,0.03634061665492656,0.003713712952874997,0.021206260023364017,0.0020168387449961828
44.5,0.018869060195041445,0.0032981292398885495,0.022297771480573273,0.0024649685560555767,0.026230770698458455,0.0030001527021520907,0.03591020524554787,0.004058031764458324,0.03558990160279637,0.0025222107605169584,0.03597002656275184,0.0036304401047946187,0.018963494002099245,0.002426935460451514
45.0,0.01862144474997456,0.0035994724354552407,0.021381118791880857,0.002336623447388749,0.0259157888322879,0.0021868850280425648,0.03603151012759504,0.003722372996562643,0.03494743416556681,0.0029998753131948146,0.035101176721617375,0.0032450673220941503,0.018499073314464754,0.0024372009276943545
45.5,0.019025748234983528,0.003353989423659658,0.020374367689006564,0.0019609515461521333,0.02576555827852751,0.0020106591418715025,0.03500733112101969,0.003883154666650151,0.03486783016198418,0.003008816635572995,0.03475757826122794,0.003545466315973298,0.018392729204849235,0.00272267577609249
46.0,0.018268400385019833,0.00254990389111894,0.019816720874813565,0.0017729757365933284,0.025137572941913322,0.0024721517427972258,0.03447928267360176,0.0031125546903926697,0.034698522766943574,0.0030168442211979444,0.034229272599729,0.004814265429647547,0.017026555460736573,0.0030339396298178782
46.5,0.018920005947790676,0.002856236538603995,0.01950326251702738,0.0022706215976387094,0.024519389546374896,0.001710680176657818,0.03353298293113441,0.002701055865644221,0.03415726883503506,0.003447950686332402,0.033744857968313606,0.004169458580086632,0.017041903614084104,0.00343272040389736
47.0,0.018389852964868402,0.0037194975683245116,0.01984233723968652,0.002592216315734393,0.023588250375053996,0.0026790828653042798,0.03318311245212002,0.003247274193961463,0.03356242072865494,0.0041067063670085485,0.03317335512145773,0.004113331624329615,0.016881808882320076,0.003252140875055555
47.5,0.017726463352963285,0.0037635599250930318,0.019237075755876142,0.0026300980352134146,0.023028059262793617,0.003131181945233703,0.033435417023116726,0.0040348880631117115,0.03260467635887447,0.003919984937748547,0.032412697189675745,0.005051050080981505,0.016519269739931994,0.002737007148477334
48.0,0.01756501209069472,0.0030121911421637695,0.019410854400124123,0.0025965523007538656,0.023881041130062057,0.0024613397501021404,0.032798702295863805,0.0034403693950966915,0.03209711581809234,0.004062953741580442,0.03195139606126039,0.0037532431005146715,0.016079541269723076,0.003365538151736551
48.5,0.017576960258387102,0.002911041844588349,0.01885550976499518,0.002798370420389888,0.02254617293355039,0.0026622780245521473,0.03329851253141998,0.003996592608398556,0.03120663915693193,0.004904306032111564,0.03215269086675917,0.004073440646429539,0.015117689715603472,0.0032908735859979066
49.0,0.01790267915469389,0.003057859501397973,0.01895768365467285,0.00255531070604723,0.023220886200674095,0.00311669334304238,0.03201263911959365,0.0036590118980321176,0.03065944296576148,0.004026505746016424,0.03182577935985118,0.004020343726198564,0.014191935788390448,0.0029920241905008918
49.5,0.017500746768890588,0.0020457317508590298,0.019512557382271634,0.003033967495100424,0.023013050867149363,0.002439212333061504,0.03138997620858957,0.0038212001547568513,0.030389896781865995,0.0039982022206760635,0.03243667745988388,0.0033894012355028267,0.01617116421357474,0.002259294321620189
50.0,0.016725272099480635,0.002956462881346039,0.01894155835805238,0.0029161220017029474,0.023773529746121312,0.0021403077255644377,0.030877555526799987,0.003504088258298193,0.03051743948616672,0.0030930231724541125,0.031118978252532493,0.0037671485884538257,0.0142699225190847,0.002023559272359931
51.0,0.015807939604858295,0.0023150884311096145,0.01740543564892287,0.002110430683095962,0.022520962518110945,0.0019573566472220402,0.030997005793812725,0.0036846785712989884,0.030927360355802458,0.003704640726692965,0.03085378246882592,0.0028289619881823524,0.01315874833563627,0.0016812885256627837
52.0,0.01560290917173043,0.0032148933089515873,0.01636650333564841,0.00152985917177666,0.02193394377922342,0.0020048871845270945,0.030419884425810517,0.004319917092910118,0.030016445233779603,0.0038593009082992977,0.029656691656391853,0.0032831378362811353,0.012640158119696302,0.002063492981066444
53.0,0.015366690365466663,0.00272964779433066,0.016574032456286625,0.001477518956801508,0.02148873994269413,0.0025504151843737076,0.02938968575372795,0.004021312097992418,0.029110925175409662,0.004533415179568198,0.02909890050537513,0.004063665868213884,0.011420482647171415,0.0010200645991094302
54.0,0.014000608097674963,0.0029619057547243324,0.015755439022066282,0.0017373931329269176,0.020484296550270037,0.0030143628137965996,0.028055770009029785,0.005014917289817288,0.02848378128056068,0.004814443741949812,0.027741148164482976,0.003165956027244643,0.011480545201922692,0.002070652212972275
55.0,0.013355229545394056,0.003364775164329659,0.01610419338109385,0.0027428193284416273,0.01983858078743019,0.0020277495385551277,0.027286897632146544,0.0048585694512367095,0.026946118700355588,0.003556876282345979,0.027601394882096925,0.003016440399117639,0.012938761612679078,0.0027189949439138878
56.0,0.013078621033971127,0.0030573585465770155,0.01518868947680617,0.00301310477123898,0.019267023289947564,0.0039293362936311605,0.027324720835394382,0.003317426809301945,0.026635022273951196,0.003978901462995048,0.025902491896954948,0.0020307839217858447,0.010796605153521,0.002402756550473556
57.0,0.012358672376834268,0.002698827078537489,0.014456468449239462,0.0023116249641329115,0.018222058558070735,0.0031200747544683307,0.026899433270151447,0.0050524966614558615,0.02643842196704571,0.003185547109346674,0.026104899900985218,0.0027857611445584263,0.009909362097318224,0.0035193351315232955
58.0,0.01235004957907758,0.003921890859966188,0.01473884384173207,0.002823673601309122,0.0168590228342989,0.002947644920011028,0.026561682179977057,0.004227982624520058,0.025906165870199123,0.0036283418274736237,0.024683147763232507,0.0027709427332140166,0.010052255081258591,0.002889907471419089
59.0,0.010832827872818992,0.0033328330962536464,0.014569779350560511,0.002076107948696775,0.01805201387515432,0.0028493529052970664,0.026088010700731173,0.00448314703764647,0.025422794092753942,0.002353133332197501,0.024643042065850843,0.002596629482576877,0.009472654482057748,0.0032853631254843776
